,fval,BRAF_0,CBL_0,CRAF_0,DUSP_eq,EGFR_eq,ERK_0,GRB2_0,MEK_0,RAS_0,SOS1_0,SPRY_eq,bind_AZ_628_RAF_dG,bind_AZ_628_RAF_kf,bind_AZ_628_RAF_phi,bind_Binimetinib_MEK_dG,bind_Binimetinib_MEK_kf,bind_Binimetinib_MEK_phi,bind_CBL_GRB2_dG,bind_CBL_GRB2_kf,bind_CBL_GRB2_phi,bind_Cobimetinib_MEK_dG,bind_Cobimetinib_MEK_kf,bind_Cobimetinib_MEK_phi,bind_DUSP_pERK_dG,bind_DUSP_pERK_kf,bind_DUSP_pERK_phi,bind_Dabrafenib_RAF_dG,bind_Dabrafenib_RAF_kf,bind_Dabrafenib_RAF_phi,bind_EGFR_EGFR_dG,bind_EGFR_EGFR_kf,bind_EGFR_EGFR_phi,bind_EGF_EGFR_dG,bind_EGF_EGFR_kf,bind_EGF_EGFR_phi,bind_GRB2_SOS1_dG,bind_GRB2_SOS1_kf,bind_GRB2_SOS1_phi,bind_LY3009120_RAF_dG,bind_LY3009120_RAF_kf,bind_LY3009120_RAF_phi,bind_MEK_uERK_dG,bind_MEK_uERK_kf,bind_MEK_uERK_phi,bind_PD0325901_MEK_dG,bind_PD0325901_MEK_kf,bind_PD0325901_MEK_phi,bind_PLX8394_RAF_dG,bind_PLX8394_RAF_kf,bind_PLX8394_RAF_phi,bind_RAF_RAF_dG,bind_RAF_RAF_kf,bind_RAF_RAF_phi,bind_RAF_uMEK_dG,bind_RAF_uMEK_kf,bind_RAF_uMEK_phi,bind_RASgtp_RAF_dG,bind_RASgtp_RAF_kf,bind_RASgtp_RAF_phi,bind_SOS1_RAS_dG,bind_SOS1_RAS_kf,bind_SPRY_GRB2_dG,bind_SPRY_GRB2_kf,bind_SPRY_GRB2_phi,bind_Selumetinib_MEK_dG,bind_Selumetinib_MEK_kf,bind_Selumetinib_MEK_phi,bind_Trametinib_MEK_dG,bind_Trametinib_MEK_kf,bind_Trametinib_MEK_phi,bind_Vemurafenib_RAF_dG,bind_Vemurafenib_RAF_kf,bind_Vemurafenib_RAF_phi,bind_pEGFR_GRB2_dG,bind_pEGFR_GRB2_kf,bind_pEGFR_GRB2_phi,catalyze_CBL_EGFR_ub_kcat,catalyze_DUSP_ERK_u_kcatr,catalyze_EGFR_EGFR_p_kcat,catalyze_EGFR_deg_kM,catalyze_EGFR_deg_kcat,catalyze_EGFR_dub_kcatr,catalyze_EGFR_endo_kcat,catalyze_EGFR_recycl_kcat,catalyze_EGFR_u_kcatr,catalyze_MEKmekiNone_phosphop_ERK_p_kcat,catalyze_NF1_RAS_gdp_kcatr,catalyze_PP2A_MEK_u_kcatr,catalyze_RAF_RAFrafiNone_MEK_p_kcat,catalyze_RAFrafiNone_MEKmekiNone_p_kcat,catalyze_RAFrafiNone_MEKmeki_Binimetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Cobimetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_PD0325901_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Selumetinib_p_kcatr,catalyze_RAFrafiNone_MEKmeki_Trametinib_p_kcatr,catalyze_SOS1_RAS_gtp_kcat,catalyze_pERK_BRAF_pT753_kcat,catalyze_pERK_CRAF_pS642_kcat,catalyze_pERK_SOS1_pS1134_kbase,catalyze_pERK_SOS1_pS1134_kcat,catalyze_phosphatase_BRAF_uT753_kcatr,catalyze_phosphatase_CRAF_uS642_kcatr,catalyze_phosphatase_SOS1_uS1134_kcatr,ep_EGFR_EGFR_mod_EGF_single_ddG,ep_RAF_RAF_mod_Dabrafenib_double_ddG,ep_RAF_RAF_mod_Dabrafenib_single_ddG,ep_RAF_RAF_mod_PLX8394_double_ddG,ep_RAF_RAF_mod_PLX8394_single_ddG,ep_RAF_RAF_mod_RASgtp_double_ddG,ep_RAF_RAF_mod_Vemurafenib_double_ddG,ep_RAF_RAF_mod_Vemurafenib_single_ddG,ep_RAF_RAF_mod_pRAF_ddG,ep_RAF_RAS_mod_pRAF_ddG,ep_SOS1S1134p_GRB2_ddG,ep_pMEK_Binimetinib_ddG,ep_pMEK_Cobimetinib_ddG,ep_pMEK_PD0325901_ddG,ep_pMEK_Selumetinib_ddG,ep_pMEK_Trametinib_ddG,mDUSP_eq,mEGFR_eq,mSPRY_eq,msynthesize_pERK_DUSP_kdeg,msynthesize_pERK_EGFR_kdeg,msynthesize_pERK_SPRY_kdeg,pERK_IF_offset,pERK_IF_scale,pMEK_IF_offset,pMEK_IF_scale,psynthesize_pERK_DUSP_kdeg,psynthesize_pERK_EGFR_kdeg,psynthesize_pERK_SPRY_kdeg,synthesize_pERK_DUSP_ERK_gexpslope,synthesize_pERK_DUSP_ERK_kM,synthesize_pERK_EGFR_ERK_gexpslope,synthesize_pERK_EGFR_ERK_kM,synthesize_pERK_SPRY_ERK_gexpslope,synthesize_pERK_SPRY_ERK_kM
10,-181.66836958585696,1179.4509989353887,16982.256035766164,14294.468741729039,2395.0742266677466,18345.715179177012,83419.01657951536,49917.07070560196,143868.31671579322,347193.8227804075,6041.499143444792,13609.513734201677,-4.450632633601523,0.010013180246718942,0.0,-3.7375857732944855,57.127854267744084,0.0,-4.199689497397203,100.63133623980681,0.0,-5.259319495945937,412.2597258419657,0.0,-14.265162582481643,556468.0794712513,0.0,-7.305006835908648,2839.908871173186,0.0,-9.027184727135474,1537651.4511802876,0.0,-8.337654997523074,5865615.182695287,0.0,-5.947740928496028,80086.86598238704,0.0,-6.074456849448877,0.014629901248152426,0.0,-6.661029140052005,513190.2432963422,0.0,-5.856272658222054,562.8872320914692,0.0,-5.962264121234562,486.35528785042675,0.0,-0.2550580140552109,9262.532675058636,0.0,-3.3080268911399093,466.6643663013737,0.0,-7.266930248601173,1566208.769234429,0.0,-2.761497090214082,96144.34834758188,-7.197474336763962,13.549423252053318,0.0,-3.0359813875496138,23.621969690944162,0.0,-6.426628894065267,48.27350039972318,0.0,-4.262951277739815,11.711595014141679,0.0,-3.783564586219677,9565319.180562766,0.0,13066.164856619245,0.0041938634899120865,5434.153933583857,0.045291046386770076,225.41880231140922,0.00012009064541024068,100.1366944742711,16.890287096639277,0.04166368042426896,99385.86137392101,0.018002137349026878,0.013401219092816153,341.6738085309297,1498.8793121238748,0.005099290549875256,2.709305183024228e-05,0.0073425360880107395,0.0009324146247962083,5.878845266155005e-06,2725.94069272021,346.9227178472137,52291.96761201529,2.6048954028297806,7394.958791487091,0.00010413137728968262,0.08180993241190973,0.05443335288434994,-11.026744946644264,11.51155376164067,-7.158135081867495,11.506134816952658,0.0,-23.022101098905168,7.333193540095507,-7.626921770491796,4.454769287104865,-4.190995665171762,4.962025630199128,2.5629685022477844,1.307593861926893,3.011045015971592,2.6918622046816814,2.5620324253346936,88.09007996364028,43.79307556174302,16.76492425171486,1.0345776077759532,1.1970845756025426,1.5222532188022964,0.07805928345376807,1.945202877724983,0.09993288093654089,6.296679664562345,0.8161165617450007,0.3191543445932736,0.1476397426572377,260.37542669699616,2.02704748319075,5.269925850186417,0.047649781263869505,3372.6890730112,0.8371472920584294
11,-180.72929184728577,1144.855218619668,16688.837847303632,10813.833426618397,2704.528615151394,29251.078360471372,126083.47131740418,44434.131267415054,140388.1502509423,221638.90054465484,5323.28806665343,27035.51816648752,-4.194301370317029,8.77491043775988,0.0,-3.6594809486878335,81.68026270676606,0.0,-3.7652839576774153,8887318.983787162,0.0,-5.404896340774068,282.0154751528506,0.0,-12.237950729043304,292520.27735759004,0.0,-6.987642896409374,524.6689797404147,0.0,-5.139769519126276,2135371.7758769807,0.0,-6.132355579909946,9923842.428633511,0.0,-5.462701532066556,126659.41622290053,0.0,-5.7962675393960765,0.023975740607095314,0.0,-1.20324966074082,152089.243077541,0.0,-5.704803336798283,152.6034325753477,0.0,-5.806320128997114,168.75810255666872,0.0,3.24368015956262,391.3897792317607,0.0,-3.0306810153860733,96.61726667078182,0.0,-9.205870184678236,1027795.6965146132,0.0,-2.1993737778450777,490779.4129626995,-4.985212000096122,7387.438154441505,0.0,-3.3508168342502955,33.93483100259807,0.0,-6.313056354198489,7.8633091657886975,0.0,-3.957898337733387,4.647917891441641,0.0,-4.720353011412014,69483.62330414982,0.0,70456.03871442312,0.02034765019945466,15583.250140435823,3.8702668945866208,65.13522674611079,0.002009116112932667,3894.6864965869304,184.13702987200577,0.19729188681768092,41034.51912371734,0.01110867488302739,0.008417562189489199,844.664490150397,10570.906465380662,7.029166437195851e-05,1.1911857803563914e-06,0.00015437655708159002,7.57685175191731e-05,5.49827951129458e-06,2593.4207996124383,45.487039229627435,3615.5935633385247,3.8798461677377496,4291.642546612929,0.0005253955234803435,0.0314727728565764,0.07134636424412422,-5.744223264854975,11.466802871041528,-8.687461610879993,11.496753883843049,0.0,-22.87490611840098,11.337119376093598,-9.18126561992317,3.135101384262437,-4.489842584305529,8.577576408532169,2.865788618320724,1.969513267440089,3.606180590770403,3.4078469211171707,4.767556859455082,103.30702991947568,55.71828209075627,30.265612215407423,0.6862528912402707,1.0061094529573227,1.3712214861778753,0.07966159818852347,1.821835865290622,0.09922604070057085,36.91344893636299,0.5014841704689849,0.23853212765144308,0.1911869906744942,101.90086877191712,1.3580682323955342,4.30407553765627,0.07875174592627214,840.8054669214908,0.8222596676598591
12,-169.91267526202114,1199.4722289219835,16453.754848332752,9844.443871360707,3782.18301045213,12403.755802056672,96936.46531453356,24685.574650792896,127703.83347456362,375187.1186195561,6718.509827836708,75366.89959187512,-4.02525458237956,0.010496245669884597,0.0,-5.207502695698507,7519.071992465835,0.0,-3.891507831299181,134.95324005853118,0.0,-3.84425423605364,44.59653186600196,0.0,-15.744344434522109,133024.89007393687,0.0,-6.772390916099018,488.8762433411415,0.0,-8.94986111773665,845468.944257997,0.0,-8.366327066849374,8972482.938036054,0.0,-4.4771130961160654,604984.6628167955,0.0,-5.637864431294047,0.017267105133172166,0.0,-2.1524063544293126,200450.82721428457,0.0,-5.435770330822467,562.3944350908886,0.0,-5.654661873481914,36.81500982329078,0.0,3.1803884556228943,4766.8404895015165,0.0,-5.138947062947306,391.5726773745648,0.0,-3.218900370572938,477938.87794247293,0.0,-4.161984930348259,598135.1718456928,-7.495447545133182,47.09849274657041,0.0,-2.7914057886443446,75.20234596171393,0.0,-6.440478739108239,3.6708297815868556,0.0,-3.8466666042308826,3.9977591867891817,0.0,-6.917842059496502,5099576.458989587,0.0,152.4898575765068,0.008040072760829978,39705.889231342844,0.013009637228608586,123.44574700592462,0.002918995468514133,220.9501210361119,2024.7025088617736,0.0008070791727450325,25766.709331860468,0.008921712331673387,0.5401916130809128,110.3128788601738,202.91023172966985,0.008631626793946447,3.809371735725071e-05,0.029336371875040023,0.0036705710784022327,0.02094398317944732,41421.45091723182,49261.37257812723,75.4228476637774,0.64088063096558,167.5859632672147,0.15922114178208624,0.0647512812622383,0.015771988426893438,-10.071050585871484,11.488944841842104,-1.9656309773550884,11.49192852399934,0.0,-22.82477772785062,7.554733280920961,-2.840159135726257,-2.1352093152216294,-1.9072123907372307,8.070050147976096,4.064277205144945,0.3621196268109148,3.3276134412819363,2.9079458718418163,6.138647715866449,139.3791992973338,18.490326990686444,72.63858856189432,1.3938688585089571,0.5956548877690364,1.5462075101161243,0.08974829370025499,1.8193889237126046,0.09999391403134236,98.63427194634383,0.6747218931330979,0.4677098346796349,0.1896394884334751,25.04961017033038,0.1599643382351708,3.1583086084338006,0.04399973629101072,491.98357731138486,0.7998947259489897
13,-144.2930432726472,1254.884286891273,16818.71229319334,11330.489314184593,3100.237396612848,13829.913231023489,179733.90492663116,48529.393514774296,119900.3713344769,317225.5893479349,5181.210410070167,43559.556451356715,-4.536157674830374,0.010367998998051919,0.0,-3.717385080336352,108.86754196348005,0.0,-8.536203334297369,8398833.414123895,0.0,-5.068816443581458,449.9477170145741,0.0,-15.513963833943164,30249.601895054635,0.0,-7.425563487705121,7056.284856924491,0.0,-8.247546604798337,5695275.858441839,0.0,-9.129041946116738,8420738.034300664,0.0,-5.1667031216719295,742175.0964193665,0.0,-6.139591329940681,0.04338166510765054,0.0,-7.971163310636588,444384.17815673567,0.0,-5.703393703351712,101.9422806221834,0.0,-6.11165054328173,3226.907381218679,0.0,-2.3765570484769305,9085.129703263623,0.0,-4.113899335505777,1252.7433597914685,0.0,-8.761547810267269,6956427.185142633,0.0,-4.355603875232274,22045.25642140945,-8.83956758969598,5.3251607815310225,0.0,-3.6050985419158383,61.94751157241326,0.0,-5.861104769661725,0.08678197813229982,0.0,-4.298446617736775,3.070211760100946,0.0,-4.0164701219660754,1953661.0365048156,0.0,2962.310048776472,0.9917228755554771,8889.117701225787,0.09879431656396839,87.33846164888449,0.01734718336483816,463.41764311111774,15.587859417357112,0.001379376175667236,329.4038740495144,0.04356900541003978,0.001040141805717268,5165.539255915728,1846.3468543423032,0.006689522453581816,0.0008249590013670469,0.002984082481410292,0.008337333888246604,7.227942476688862e-06,1272.6957761741144,239.529963722392,4479.245530723477,2.836285348251343,1404.5695479145693,0.00021524235910159794,0.02023316826408673,0.06157408402235664,-7.782041487513521,11.373861558949107,-4.801006599789926,11.129085459680578,0.0,-22.42158403436112,11.05981344756202,-5.697253636335435,9.13738210734007,7.314890171044534,2.736243621899985,2.8183705152249057,1.416646962269425,3.6485484881441264,3.4761147106905423,4.040072802528222,77.48961288916283,25.426929935056787,52.03534406204311,1.3665559784173162,1.3322603202058834,1.5217114374100413,0.08746157873989374,2.0347277463122833,0.08287520384131263,2.9143680297493013,1.175078943865442,0.2041233654860251,0.12860487982867216,66.16370026708758,0.8880536671716192,8.00964392330739,0.007851466780035635,1249.607417670304,1.726650752786641
14,-144.01172241908387,1049.9798328000402,16625.334410956202,15412.991815838333,1405.1640956886029,31629.68508170234,167079.41763538963,41978.96393572888,117923.15332190016,149393.547375321,5593.38809666567,33931.97246992796,-4.009487863596727,0.010110649285242088,0.0,-4.376788522379942,53.58853957056518,0.0,-6.296958393739459,4605608.054060118,0.0,-4.953719748307397,504.88545969216125,0.0,-11.888540784507208,619954.5545937193,0.0,-6.402775373342208,0.015907043086773865,0.0,-5.498926803041996,2874969.1790032424,0.0,-0.7315591534920856,164730.81413948318,0.0,-4.239938136065928,115119.35209665843,0.0,-5.60903323784912,0.02464563741066948,0.0,-3.184656154712892,9785017.218605584,0.0,-6.213116980676825,167.07091436512374,0.0,-5.518898078347394,1340.2998193807946,0.0,1.1757121635898249,377.24192795784734,0.0,-3.383235651574576,449.915082982531,0.0,-6.690387377262547,43148.241329471995,0.0,-7.649085235113913,5042.909323594903,-2.454598076851552,8.787674548319096,0.0,-4.036220513267333,22.993089709005286,0.0,-6.0453093263819655,480.5420295302665,0.0,-3.793984448246938,1.1030954748995874,0.0,-5.441864932683091,307726.60893262556,0.0,10167.11381752484,0.05174774501166135,3665.257704615044,1.4830534693234008,318.6201869872206,0.016044351713177626,1943.3800513679096,4835.254043082211,0.0006494078368823891,19824.822492992327,0.01278044506574918,0.002499692974528699,16097.377961714821,7427.094672072002,0.004706561051974308,4.779763565139999e-05,0.003239607383278066,0.0035853245215744386,4.236936219250252e-05,2214.091007040518,16809.849011609498,1260.567508069367,7.952465350057857,22739.65263247099,0.0027170323590020016,0.00669532455070445,0.08624416618859987,-9.9990587807318,9.007598927152682,-8.749705823131372,11.130415604068562,0.0,-21.299320704585966,10.150855177048108,-7.384741382853039,5.075243096933881,0.9237032223408228,3.1078015656201767,3.772440072892555,1.6100113636057665,4.302087864822365,4.333703353325572,1.5187943868383775,47.535150453191726,60.56794619322603,35.26214763828004,0.8702399189849688,1.346360061400695,1.3230811379260627,0.09189845073886714,1.7544607039923554,0.06217107852558251,53.12397570798999,1.291449853106087,0.23608738392876685,0.1784000474908984,204.1246522633748,3.397659903033568,3.303095827055805,0.029677856101693496,2341.25310946399,3.6908256243042934
15,-137.22766505779867,1167.88292314004,16945.498876131223,14292.518703028825,5818.005876857734,11099.257570562833,120994.83877349253,48119.73359258767,138876.5263999558,267363.65685488674,6184.01797611699,14008.247617743715,-4.310638812088622,0.010040352228380074,0.0,-3.662221981337157,50.81368281975625,0.0,-8.952564806802641,104149.7040495673,0.0,-4.026622874630766,0.022113516082115144,0.0,-14.959082417987272,804327.1402440282,0.0,-7.366886040379159,3499.676184557091,0.0,-9.110064126359903,8572080.383706305,0.0,-9.189802106098018,9264433.762239551,0.0,-4.002128977531687,7888.580360151373,0.0,-5.93217290173711,0.012680697067407003,0.0,-3.2371885389220063,26073.625083818482,0.0,-5.752033347609525,113.26375733604975,0.0,-6.006150978729147,781.1096301638938,0.0,1.796793882847343,9677.171700774696,0.0,-4.332246996211124,205.16711033649705,0.0,-7.281689930860627,1170724.3408967643,0.0,-6.007521563557112,59933.345861200076,-3.5063610039822666,9.627035799019202,0.0,-3.283910485878238,22.446484788383707,0.0,-6.363508155402969,118.8951751749113,0.0,-4.086171055307701,4.661804821454153,0.0,-4.325687005000448,118024.98163743627,0.0,3059.5810631309164,0.010488048443428209,7136.106338050899,0.033045320840474936,670.7085656257008,0.00024152880926208597,438.6117028403089,330.1363985992793,0.00011506994195674814,27653.94176443707,0.0012960021287176534,0.0006766603044964062,6469.641673948798,7024.22721511123,0.0007339055440622497,3.876333896881927e-05,0.0007890317700325184,0.0005848762749851332,0.0005592315261501908,64159.376921574985,594.3136449375337,1005.5258766241656,0.09619526936375886,1431.7762790074214,0.0003152666667435898,0.022091684390693325,0.0730095766714706,-10.730243942281298,11.512876023791078,-6.6336398936135685,11.473616893359347,0.0,-22.39885243967145,7.685267074881356,-10.039067497789144,6.612828394690304,2.196460376988892,7.1581815825366775,2.642376925619311,-4.204275355884555,3.422530613727818,3.127660758007413,2.0841143847562966,182.0926770002954,27.564698297513683,15.861472399549182,1.672182911006302,1.590774910592296,1.3713097950372355,0.08075019565626988,1.9075821237056894,0.09998367629022167,12.069171893910715,0.7278570399929842,0.500182701013471,0.2250718616262278,435.36771936949685,5.986136922496735,5.882605578503934,0.035351427513760254,15409.424356126387,9.631947131240775
16,-122.5362316400363,1161.4060912284583,16900.90895718828,10284.640706375736,3248.343765065887,9210.318402515819,193532.3583126716,55368.39316977317,119839.41007666192,511834.8706263992,6192.033763920997,33611.24670620712,-3.924858994429255,0.010000786357511842,0.0,-3.51686426252614,74.2378716798847,0.0,-2.8919714175200197,6766175.21199234,0.0,-4.482665152286574,19.015336512741253,0.0,-14.670679241713655,179970.2305697266,0.0,-6.624396016623612,327.00479696200557,0.0,-9.0476701089905,8601.994794122005,0.0,-5.887055122384097,8707182.471974898,0.0,-7.185038736091662,4297.416754112845,0.0,-5.531389108501717,0.010000357255111711,0.0,-6.28546839669662,1000513.6758021383,0.0,-5.555066021268011,152.9105464716679,0.0,-5.429651781284711,327.18102036621565,0.0,-0.3077961872681567,1409.6116750514423,0.0,-3.643241266437181,150.8490530731871,0.0,-9.001990340003104,1470354.285301825,0.0,-3.555820578349421,85916.49681852788,-4.727134550070543,155.63731966471497,0.0,-3.2045387983072624,36.0049433426529,0.0,-6.131273295407227,183.01332944402128,0.0,-3.657013619347875,2.44196599237233,0.0,-4.178771024013224,3898189.650753626,0.0,66181.82500435716,0.20035535878152413,6942.868631611761,0.0015300255185384112,88.82140391192752,0.00015313832180032975,1377.2918300382366,550.6688717730211,0.002801479590825899,4107.12365890397,0.07064283469536511,0.006346969696315469,875.1940177128449,1238.2124667616122,0.0024943774742272576,5.9936595371717154e-05,0.0029943213998187357,0.002252875911111149,0.004022525821767159,634.2796712588016,3041.977843834828,23492.102037570097,0.04581932351759265,443.83061750204456,0.000762080261528092,0.2667416592347094,0.06983835523521319,-8.04204221582423,5.171643185582312,-9.200008669511648,10.891683775788316,0.0,-22.25443696532147,11.511016336013476,-5.942191157422318,9.210160293434107,8.58890490255712,6.724481192210392,2.493319405145297,1.6429512261228267,3.1049281408876395,3.000628554068677,0.9521454974155968,107.82973551671152,19.8254708852381,44.96485425208336,1.087383641680277,0.4668734318531225,1.352742777180889,0.08982322088407857,2.120215944005482,0.09998874253243394,18.2585709297372,0.6949320442713057,0.27068574600913564,0.14136006173029353,26.075513815682587,0.29532335526479153,3.9878326593996634,0.05119190438235534,1449.7792767958688,2.0598064134213936
17,-114.12302872202427,1246.5011970574963,16978.450677383342,9403.627179085132,4480.032478991327,19422.876512432314,73976.27725359717,41177.743618757675,133320.7164157149,255230.15604836392,5963.513858204695,17875.966497885784,-5.747127707943762,9999.923727746827,0.0,-4.4144830092105725,38.49313972310831,0.0,-8.381080586495557,567500.6242248209,0.0,-6.121455219206296,349.784297029731,0.0,-14.143801822512067,218330.9918370176,0.0,-7.30848457267618,3500.627482772069,0.0,-9.199459801891622,4098630.951117708,0.0,-2.872774409517774,9580297.923958462,0.0,-2.372068394740461,22212.63897545558,0.0,-5.994768383816304,0.020641883493535226,0.0,-2.510985245996299,100063.32854983404,0.0,-6.598649550747111,89.92354799268124,0.0,-6.016675399818561,715.8202312363209,0.0,4.436144643876014,3102.46481511599,0.0,-1.94590949002784,134.4976767856574,0.0,-9.07692411669916,906890.0888708193,0.0,-7.411634709957211,93407.47301421326,-4.158219538124574,4.032807822268722,0.0,-5.86625759723243,8652.62808054784,0.0,-7.400541302336008,263.22655252928865,0.0,-4.236460596048107,20.160247616405005,0.0,-2.502632327213609,5867679.725852535,0.0,1386.269364136527,0.025421282297156463,58006.33893100503,0.009090626813250098,152.2865332599544,0.0001206185312846625,1640.6505406977167,61.179113872075646,0.0032360874404975177,16794.62810051708,0.0046067374709034695,0.002478378458686092,1729.9418572990212,431.4873672905501,0.0073522871627024556,1.1444133977903696e-06,0.005972774766357604,0.007998183094951667,1.2722864080711323e-06,7420.969730219512,256.1083193909962,10.00710067652373,4.319438678531435,14263.528390722335,0.9920753296780174,0.00010213687803588128,0.04221447080197584,-10.940618038089555,11.50131540359638,-3.379396823525801,11.165990489152062,0.0,-23.017646458805174,7.013131515277352,-5.484521341592877,-2.6297753643482933,1.435413841934433,9.037793574859997,3.5358522637624046,2.467831675445967,4.367632827328244,4.998024105482928,2.9806061253029363,130.98109485728776,44.87671935797819,21.243196392065713,1.4119633312221163,2.73867945990177,1.5796491846982146,0.08101411363371597,1.893641208348711,0.09999981442789302,17.342339374831205,0.848992360685313,0.39432977049823936,0.2607667721532394,150.86036917569004,1.2476055235081522,7.83054457135406,0.0181117385763362,985.4835885770693,0.47408981313137716
18,-105.1584534538298,1192.8615882244533,16215.791682860965,15267.914456832761,2134.1529942078064,8156.740647850918,87989.2963328899,57076.052583043755,139194.83325983273,539841.1288192761,4829.606521276651,25558.073644549775,-4.033639325119023,0.3360842898645953,0.0,-3.010621840823672,19.407050639662756,0.0,-8.342014363801685,505082.5950242076,0.0,-4.594748825522727,2.1209597090321,0.0,-12.907622720848382,2121052.678043085,0.0,-7.209256027038528,9331.732188331263,0.0,-8.455389561030756,7714262.621690443,0.0,-7.846959339339246,9929556.93795835,0.0,-5.640145170380982,100620.03117413686,0.0,-5.527919508121364,0.011124071709770011,0.0,-1.3405938534344717,5373874.279587603,0.0,-6.011185610587376,113.93430727894837,0.0,-6.067026683880837,6001.76106659325,0.0,1.9212368883783144,5973.287476925858,0.0,-3.98546631753872,178.2840208806191,0.0,-6.913884249048503,2401229.0188690745,0.0,-5.440965895675211,36950.80801571865,-4.68356968948888,13.753174989193738,0.0,-4.462079245546135,846.6284073346069,0.0,-6.985241449555788,17.928662247390243,0.0,-3.745784272659271,2.404480719687731,0.0,-3.22580696284804,256293.79959469874,0.0,1323.1359343526747,0.08144870116795598,130.82283825847682,0.05154597297990808,321.35745623700626,0.002686280369752737,410.3035159239947,1080.095277036867,0.047447915746301465,9621.464748553506,0.029601265633431264,0.0003677625502418918,7558.813098811891,72.35338802528672,0.007437557741191851,0.0004829891903541214,0.04703747279800998,0.021436725378579637,0.03056568103677376,1721.5705676750933,10.069980574511504,11.746463405313834,1.640975749046186,15339.7856656597,0.0006637613186982674,0.009993905446834431,0.060059308330767246,-1.819445053484168,11.511716308625854,-4.809003283921417,11.504629074261466,0.0,-18.25843823549303,9.121233004323434,-7.084211927150855,7.298803177291113,4.131064543965787,3.108731029822955,2.158336337383488,3.808995119753488,3.51436846446244,4.206293405064487,4.3564887009776205,79.85793169764173,19.3261186123312,37.74002102599597,1.6335299042136096,0.35643427421203583,1.3170797171103976,0.09186091473487723,1.8255893128988874,0.07726807396256716,12.761336160162827,1.810972397751673,0.3108721212843636,0.18104288330048024,130.00424402678664,1.4675054320567344,203.03316614573797,6.44911642648156,1038.0956567078076,0.8261425488982787
19,-104.3515077363819,1082.920919781347,16025.877648005677,18707.34346688966,6363.886910695665,15015.555147823501,141535.93925386804,52791.90385582234,117185.36829168096,305400.162590109,5915.179692371359,21102.108312339242,-4.089646611439542,0.010008636493051098,0.0,-3.607859450832981,66.02496381113481,0.0,-6.683373851059617,526923.360567778,0.0,-4.323206307538095,3.2364874978765648,0.0,-14.977885364328792,157194.3273900626,0.0,-7.092662786034112,530.0065041704441,0.0,-8.812003396754099,4930949.35687659,0.0,-7.545685135420213,9713328.338987747,0.0,-7.786088117834827,1063.681132975798,0.0,-5.720773615210642,0.010365418626288491,0.0,-9.79060233520618,686681.5078996671,0.0,-5.139097006662029,140.92583158503123,0.0,-5.823293371710957,54.824862701682065,0.0,3.296731990944401,98.32487134908979,0.0,-4.221302144369545,68.96013250618645,0.0,-8.662203552073088,288897.8045824925,0.0,-8.893370450920607,1231199.0904958104,-3.896958860900283,11.038434501954773,0.0,-3.173698698645264,30.575771993819668,0.0,-6.081539714908874,308.9602849662399,0.0,-3.855364446908855,2.564855432818843,0.0,-4.281911566453982,1148149.1728589998,0.0,925.6410744448253,0.11461990340516415,50116.05059016535,0.16315534223979397,234.59512783113837,0.03374049872526297,1353.1607180968545,814.4797932936893,0.00011432805846920781,3387.868549649934,0.016785196961817826,0.006542434192173121,756.5675927800771,97.34767518527094,2.6154566398357066e-06,3.873715593011755e-06,0.0010671312984279855,0.00012773014270605186,0.0001287524930595354,1840.3364558818132,1862.1910143101782,47.45727195665689,0.02458773342906363,624.2061774023458,0.0012334625625756135,0.004223201838710955,0.018215007710059752,-11.181026911527946,10.61449441614119,-6.312871660876201,11.477722235505372,0.0,-22.17011507029581,6.7282938474334575,-7.825924805527181,7.302588344873844,3.567570689636708,6.719772854748957,2.6705717336195685,3.0605497627782863,2.821228783470894,3.101268568242496,1.2789576488000023,214.4605075575533,35.949436308808174,25.163200357235507,1.1572898984751234,0.7716224086750542,1.4938727946260817,0.06352926294822628,7.601123913907904,0.09999856469326525,46.78663231400834,0.3509951427756292,0.21004002728000354,0.05268155229137964,614.2139701201779,2.0546193157454766,7.255449533193925,0.023073858873758478,17112.489654700046,1.1246062027274624
